,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
757,nkg2d,protein,p26718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cse,protein,p11166,nan,nan,i,['nan'],['nan'],['pmc7728592'],['nan'],1,0.1,40,1,40.1
759,nkp30,protein,o14931,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6343266'],['nan'],1,0.1,40,1,40.1
760,nkp44,protein,o95944,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6343266'],['nan'],1,0.1,40,1,40.1
761,nkp44,protein,o95944,nan,nan,nan,nan,nan,nkg2d,protein,p26718.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6343266'],['nan'],1,0.1,40,1,40.1
763,nlrp3,protein,q96p20,nan,nan,nan,nan,nan,sting,protein,q86wv6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8191503'],['nan'],1,0.1,40,1,40.1
764,nos2,protein,p35228,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7349474'],['nan'],1,0.1,40,1,40.1
765,ny-eso-1,protein,p78358,nan,nan,nan,nan,nan,cd1c,protein,p29017,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7947882'],['nan'],1,0.1,40,1,40.1
741,nik,protein,o95819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,traf3,protein,q13114,nan,nan,i,['nan'],['nan'],['pmc9841868'],['nan'],1,0.1,40,1,40.1
732,mycn,protein,p04198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ornithine decarboxylase 1,protein,p11926,nan,nan,i,['nan'],['nan'],['pmc4633945'],['nan'],1,0.1,40,1,40.1
731,myc,protein,p01106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ornithine decarboxylase 1,protein,p11926,nan,nan,i,['nan'],['nan'],['pmc4633945'],['nan'],1,0.1,40,1,40.1
713,mcp-1,protein,p13500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,stat-3,protein,p40763,nan,nan,i,['nan'],['nan'],['pmc10002487'],['nan'],1,0.1,40,1,40.1
704,mass,protein,p35555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,i,['nan'],['nan'],['pmc6709654'],['nan'],1,0.1,40,1,40.1
705,matrix metalloproteinase 1,protein,p03956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,par1,protein,p25116.t,nan,nan,i,['nan'],['nan'],['pmc10478223'],['nan'],1,0.1,40,1,40.1
706,matrix metalloproteinase-9,protein,p14780,nan,nan,nan,nan,nan,msln,protein,q13421.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6307389'],['nan'],1,0.1,40,1,40.1
708,mcl,protein,q8wxi8,nan,nan,nan,nan,nan,cd163,protein,q86vb7,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8750340'],['nan'],1,0.1,40,1,40.1
709,mcl,protein,q8wxi8,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7701665'],['nan'],1,0.1,40,1,40.1
711,mcl-1,protein,q07820,nan,nan,nan,nan,nan,baff,protein,q9y275,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8832753'],['nan'],1,0.1,40,1,40.1
712,mcl-1,protein,q07820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bcl-2,protein,p10415,nan,nan,i,['nan'],['nan'],['pmc7827522'],['nan'],1,0.1,40,1,40.1
714,mda-5,protein,q9byx4,nan,nan,nan,nan,nan,protein kinase r,protein,p19525,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8130796'],['nan'],1,0.1,40,1,40.1
730,muc1,protein,p15941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,siglec9,protein,q9y336,nan,nan,i,['nan'],['nan'],['pmc10246440'],['nan'],1,0.1,40,1,40.1
716,mica,protein,q29983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nkg2d,protein,p26718.t,nan,nan,i,['nan'],['nan'],['pmc10323088'],['nan'],1,0.1,40,1,40.1
718,mice,protein,p31944,nan,nan,nan,nan,nan,ank,protein,p16157,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6378304'],['nan'],1,0.1,40,1,40.1
719,mice,protein,p31944,nan,nan,nan,nan,nan,bcl-2,protein,p10415,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7827522'],['nan'],1,0.1,40,1,40.1
720,mice,protein,p31944,nan,nan,nan,nan,nan,cd27,protein,p26842,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc3382904'],['nan'],1,0.1,40,1,40.1
722,mice,protein,p31944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,li,protein,p22735,nan,nan,i,['nan'],['nan'],['pmc7378699'],['nan'],1,0.1,40,1,40.1
723,micl,protein,q5qgz9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,msu,protein,p12694,nan,nan,i,['nan'],['nan'],['pmc6480870'],['nan'],1,0.1,40,1,40.1
725,monocyte chemotactic protein 1,protein,p13500,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6804784'],['nan'],1,0.1,40,1,40.1
770,p56,protein,p09914,nan,nan,nan,nan,nan,cd45,protein,p08575,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8005572'],['nan'],1,0.1,40,1,40.1
771,p56,protein,p09914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd45,protein,p08575,nan,nan,i,['nan'],['nan'],['pmc8005572'],['nan'],1,0.1,40,1,40.1
773,par1,protein,p25116,nan,nan,nan,nan,nan,mmp1,protein,p03956,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10478223'],['nan'],1,0.1,40,1,40.1
812,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,il-18,protein,q14116,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10145930'],['nan'],1,0.1,40,1,40.1
803,pro-survival,biological process,go:0043066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bid,protein,p55957,nan,nan,i,['nan'],['nan'],['pmc8398498'],['nan'],1,0.1,40,1,40.1
804,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,abs,protein,q9ujv9,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8116602'],['nan'],1,0.1,40,1,40.1
805,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,b7-h3,protein,q5zpr3,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10164129'],['nan'],1,0.1,40,1,40.1
806,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,baff,protein,q9y275,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9986336'],['nan'],1,0.1,40,1,40.1
809,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,cd70,protein,p32970,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6558778'],['nan'],1,0.1,40,1,40.1
810,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,egfr,protein,p00533,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7279007'],['nan'],1,0.1,40,1,40.1
811,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,gs,protein,p15104,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7290012'],['nan'],1,0.1,40,1,40.1
813,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd5,protein,p06127,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
801,plck,protein,p06239,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8552146'],['nan'],1,0.1,40,1,40.1
815,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,shp-1,protein,p29350,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5264497'],['nan'],1,0.1,40,1,40.1
816,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,tnfrsf17,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9479060'],['nan'],1,0.1,40,1,40.1
818,ps1,protein,p49768,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9511648'],['nan'],1,0.1,40,1,40.1
819,psmad2,protein,q15796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,relaxin-2,protein,p04090,nan,nan,i,['nan'],['nan'],['pmc7773537'],['nan'],1,0.1,40,1,40.1
821,pyroptosis,biological process,go:0070269,nan,nan,nan,nan,nan,gsdmd,protein,p57764,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8191503'],['nan'],1,0.1,40,1,40.1
823,rantes,protein,p13501,nan,nan,nan,nan,nan,crs,protein,q15672,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9092941'],['nan'],1,0.1,40,1,40.1
824,rap,protein,p30533,nan,nan,nan,nan,nan,albumin,protein,p02768,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6357218'],['nan'],1,0.1,40,1,40.1
802,pro-survival,biological process,go:0043066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bcl-2,protein,p10415,nan,nan,i,['nan'],['nan'],['pmc8398498'],['nan'],1,0.1,40,1,40.1
797,pdpn,protein,q86yl7,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10313378'],['nan'],1,0.1,40,1,40.1
774,par1,protein,p25116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mmp1,protein,p03956,nan,nan,i,['nan'],['nan'],['pmc10478223'],['nan'],1,0.1,40,1,40.1
784,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6966649'],['nan'],1,0.1,40,1,40.1
775,pd-1,protein,p18621,nan,nan,nan,nan,nan,cars,protein,p49589,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7865760'],['nan'],1,0.1,40,1,40.1
776,pd-1,protein,p18621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cars,protein,p49589,nan,nan,i,['nan'],['nan'],['pmc8198014'],['nan'],1,0.1,40,1,40.1
777,pd-1,protein,p18621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p4,protein,q01780,nan,nan,i,['nan'],['nan'],['pmc8429583'],['nan'],1,0.1,40,1,40.1
780,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7268496'],['nan'],1,0.1,40,1,40.1
781,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,gm-csf,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc4485571'],['nan'],1,0.1,40,1,40.1
782,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,granulocyte-macrophage colony-stimulating factor,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5855562'],['nan'],1,0.1,40,1,40.1
783,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,ifn-gamma,protein,p01579,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5739560'],['nan'],1,0.1,40,1,40.1
786,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,myc,protein,p01106,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6747233'],['nan'],1,0.1,40,1,40.1
796,pdpn,protein,q86yl7,nan,nan,nan,nan,nan,lt,protein,p01374,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10313378'],['nan'],1,0.1,40,1,40.1
787,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,brd4,protein,o60885,nan,nan,i,['nan'],['nan'],['pmc6747233'],['nan'],1,0.1,40,1,40.1
790,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,pkm2,protein,p14618,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10352629'],['nan'],1,0.1,40,1,40.1
791,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,spd-l1,protein,q96ea4,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9683725'],['nan'],1,0.1,40,1,40.1
792,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5839992'],['nan'],1,0.1,40,1,40.1
793,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7872024'],['nan'],1,0.1,40,1,40.1
618,il4,protein,p05112,nan,nan,nan,nan,nan,mb,protein,p02144,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5944113'],['nan'],1,0.1,40,1,40.1
795,pd-l2,protein,q9bq51,nan,nan,nan,nan,nan,il-4,protein,p05112,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6140403'],['nan'],1,0.1,40,1,40.1
619,il4,protein,p05112,nan,nan,nan,nan,nan,mda,chemical,10964,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5944113'],['nan'],1,0.1,40,1,40.1
0,2b4,protein,q9bzw8,nan,nan,nan,nan,nan,eat-2,protein,o14796,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6524286'],['nan'],1,0.1,40,1,40.1
617,il4,protein,p05112,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5486173'],['nan'],1,0.1,40,1,40.1
195,cd107a,protein,p11279,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
178,ccr2,protein,p41597,nan,nan,nan,nan,nan,cd26,protein,p27487,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7458458'],['nan'],1,0.1,40,1,40.1
183,ccr7,protein,p32248,nan,nan,nan,nan,nan,cxcl12,protein,p48061,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
184,ccr7,protein,p32248,nan,nan,nan,nan,nan,igf-i,protein,p05019,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
185,ccr7,protein,p32248,nan,nan,nan,nan,nan,il7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
187,ccr7,protein,p32248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ox40,protein,p43489,nan,nan,i,['nan'],['nan'],['pmc3672777'],['nan'],1,0.1,40,1,40.1
188,ccr7,protein,p32248,nan,nan,nan,nan,nan,ox40,protein,p43489,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8832753'],['nan'],1,0.1,40,1,40.1
190,ccr8,protein,p51685,nan,nan,nan,nan,nan,ccl1,protein,p22362.s,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10185706'],['nan'],1,0.1,40,1,40.1
194,cd107a,protein,p11279,nan,nan,nan,nan,nan,cd5,protein,p06127,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
197,cd107a,protein,p11279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,i,['nan'],['nan'],['pmc8391477'],['nan'],1,0.1,40,1,40.1
320,cd69,protein,q07108,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9237814'],['nan'],1,0.1,40,1,40.1
198,cd107a,protein,p11279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unc13d,protein,q70j99,nan,nan,i,['nan'],['nan'],['pmc9094425'],['nan'],1,0.1,40,1,40.1
200,cd127,protein,p16871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tox,protein,o94900.t,nan,nan,i,['nan'],['nan'],['pmc8218695'],['nan'],1,0.1,40,1,40.1
201,cd137,protein,q07011,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7872024'],['nan'],1,0.1,40,1,40.1
203,cd138,protein,p18827,nan,nan,nan,nan,nan,slamf7,protein,q9nq25,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8637449'],['nan'],1,0.1,40,1,40.1
204,cd14,protein,p08571,nan,nan,nan,nan,nan,gm-csf,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6540944'],['nan'],1,0.1,40,1,40.1
206,cd155,protein,p15151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tigit,protein,q495a1,nan,nan,i,['nan'],['nan'],['pmc10354409'],['nan'],1,0.1,40,1,40.1
207,cd155,protein,p15151,nan,nan,nan,nan,nan,tigit,protein,q495a1,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9807865'],['nan'],1,0.1,40,1,40.1
208,cd16a,protein,p08637,nan,nan,nan,nan,nan,her2,protein,p04626,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6378304'],['nan'],1,0.1,40,1,40.1
177,ccl5,protein,p13501,nan,nan,nan,nan,nan,sting,protein,q86wv6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8461872'],['nan'],1,0.1,40,1,40.1
176,ccl22,protein,o00626,nan,nan,nan,nan,nan,cd40,protein,p25942,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8423656'],['nan'],1,0.1,40,1,40.1
175,ccl2,protein,p13500,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9638445'],['nan'],1,0.1,40,1,40.1
174,ccl17,protein,q92583,nan,nan,nan,nan,nan,cd40,protein,p25942,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8423656'],['nan'],1,0.1,40,1,40.1
147,car-t,protein,q16568,nan,nan,nan,nan,nan,glypican-3,protein,p51654,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10493094'],['nan'],1,0.1,40,1,40.1
149,car-t,protein,q16568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,i,['nan'],['nan'],['pmc9872249'],['nan'],1,0.1,40,1,40.1
150,car-t,protein,q16568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,programmed cell death protein 1,protein,q15116,nan,nan,i,['nan'],['nan'],['pmc8807490'],['nan'],1,0.1,40,1,40.1
151,car-t,protein,q16568,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10425681'],['nan'],1,0.1,40,1,40.1
154,cart,protein,q16568,nan,nan,nan,nan,nan,cd33,protein,p20138,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6480870'],['nan'],1,0.1,40,1,40.1
155,cart,protein,q16568,nan,nan,nan,nan,nan,cll-1,protein,q5qgz9,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6480870'],['nan'],1,0.1,40,1,40.1
156,cart,protein,q16568,nan,nan,nan,nan,nan,hla-e,protein,p13747,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8227123'],['nan'],1,0.1,40,1,40.1
163,cart,protein,q16568,nan,nan,nan,nan,nan,lck,protein,p06239,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6940894'],['nan'],1,0.1,40,1,40.1
164,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hla-e,protein,p13747,nan,nan,i,['nan'],['nan'],['pmc8227123'],['nan'],1,0.1,40,1,40.1
165,casp1,protein,p29466,nan,nan,nan,nan,nan,gzma,protein,p12544,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9561169'],['nan'],1,0.1,40,1,40.1
166,caspase 3,protein,p42574,nan,nan,nan,nan,nan,fas,protein,p25445,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8310625'],['nan'],1,0.1,40,1,40.1
167,caspase 3,protein,p42574,nan,nan,nan,nan,nan,fas ligand,protein,p48023,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8310625'],['nan'],1,0.1,40,1,40.1
168,caspase 3,protein,p42574,nan,nan,nan,nan,nan,nps,protein,p0c0p6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9006034'],['nan'],1,0.1,40,1,40.1
169,caspase-3,protein,p42574,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7335752'],['nan'],1,0.1,40,1,40.1
170,caspase9,protein,p55211,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8437938'],['nan'],1,0.1,40,1,40.1
172,cbl-b,protein,q13191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,shp1,protein,p29350,nan,nan,i,['nan'],['nan'],['pmc6929154'],['nan'],1,0.1,40,1,40.1
173,cbl-b,protein,q13191,nan,nan,nan,nan,nan,shp1,protein,p29350,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6929154'],['nan'],1,0.1,40,1,40.1
212,cd19,protein,p15391,nan,nan,nan,nan,nan,ccr5,protein,p51681,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5363294'],['nan'],1,0.1,40,1,40.1
214,cd19,protein,p15391,nan,nan,nan,nan,nan,cd40l,protein,p29965,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10010331'],['nan'],1,0.1,40,1,40.1
215,cd19,protein,p15391,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6940894'],['nan'],1,0.1,40,1,40.1
276,cd38,protein,p28907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,i,['nan'],['nan'],['pmc8657018'],['nan'],1,0.1,40,1,40.1
280,cd4,protein,p01730,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8865283'],['nan'],1,0.1,40,1,40.1
282,cd4,protein,p01730,nan,nan,nan,nan,nan,cd40,protein,p25942,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8021099'],['nan'],1,0.1,40,1,40.1
283,cd4,protein,p01730,nan,nan,nan,nan,nan,clec12a,protein,q5qgz9,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6480870'],['nan'],1,0.1,40,1,40.1
290,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,i,['nan'],['nan'],['pmc9872249'],['nan'],1,0.1,40,1,40.1
293,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,stat-1,protein,p42224,nan,nan,i,['nan'],['nan'],['pmc7494758'],['nan'],1,0.1,40,1,40.1
294,cd4,protein,p01730,nan,nan,nan,nan,nan,t-bet,protein,q9ul17,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6021366'],['nan'],1,0.1,40,1,40.1
295,cd4,protein,p01730,nan,nan,nan,nan,nan,tlr2,protein,o60603,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
296,cd4,protein,p01730,nan,nan,nan,nan,nan,tnfr2,protein,p20333,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8546260'],['nan'],1,0.1,40,1,40.1
298,cd40,protein,p25942,nan,nan,nan,nan,nan,ccr2,protein,p41597,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8021099'],['nan'],1,0.1,40,1,40.1
301,cd40,protein,p25942,nan,nan,nan,nan,nan,nik,protein,o95819,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8832753'],['nan'],1,0.1,40,1,40.1
302,cd40,protein,p25942,nan,nan,nan,nan,nan,taci,protein,o14836,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7226350'],['nan'],1,0.1,40,1,40.1
304,cd40l,protein,p29965,nan,nan,nan,nan,nan,cd103,protein,p38570,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7710757'],['nan'],1,0.1,40,1,40.1
306,cd48,protein,p09326,nan,nan,nan,nan,nan,eat-2,protein,o14796,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6524286'],['nan'],1,0.1,40,1,40.1
309,cd56,protein,p13591,nan,nan,nan,nan,nan,fasl,protein,p48023,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6739330'],['nan'],1,0.1,40,1,40.1
313,cd62l,protein,p14151,nan,nan,nan,nan,nan,cxcl12,protein,p48061,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
314,cd62l,protein,p14151,nan,nan,nan,nan,nan,igf-i,protein,p05019,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
315,cd62l,protein,p14151,nan,nan,nan,nan,nan,il-21,protein,q9gzx6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6940894'],['nan'],1,0.1,40,1,40.1
277,cd39,protein,p49961,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8218695'],['nan'],1,0.1,40,1,40.1
275,cd38,protein,p28907,nan,nan,nan,nan,nan,il6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8657018'],['nan'],1,0.1,40,1,40.1
217,cd19,protein,p15391,nan,nan,nan,nan,nan,il-7-,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6940894'],['nan'],1,0.1,40,1,40.1
